"","INDEX","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_BATTING_HBP","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","Flag_TEAM_BATTING_3B_zero","Flag_TEAM_BATTING_HR_zero","H_TO_SO_R","Flag_TEAM_BATTING_SO","Flag_TEAM_BATTING_SO_zero","Flag_TEAM_BATTING_BB_zero","SB_CS_R","Flag_TEAM_BASERUN_SB","Flag_TEAM_BASERUN_SB2","Flag_TEAM_BASERUN_SB_zero","FlagSB","Flag_TEAM_BASERUN_CS","FlagCS","FlagCS1","Flagbat_HBP","FlagPH","FlagPHR","FlagPBB","FlagPBB1","Flag_TEAM_Pitching_strikeouts","FlagPSO","FlagPSO1","FlagE","flag_DP"
"127","141",1481,224,37,184,507,794,43,15,58,1538,191,527,1092,128,143,"0","0",0.536124240378123,0,"0","0",0.348837209302326,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"128","142",1465,208,50,179,487,834,73,39,58,1541,188,512,1092,146,144,"0","0",0.569283276450512,0,"0","0",0.534246575342466,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"129","143",1436,209,36,198,562,926,74,45,58,1511,208,591,1092,117,160,"0","0",0.644846796657382,0,"0","0",0.608108108108108,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"130","144",1376,204,38,181,581,975,57,27,58,1376,181,581,1092,123,154,"0","0",0.708575581395349,0,"0","0",0.473684210526316,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"131","145",1345,204,39,139,525,954,75,52,58,1345,139,525,1092,129,161,"0","0",0.709293680297398,0,"0","0",0.693333333333333,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"132","146",1522,274,32,159,486,825,53,41,58,1522,159,486,1092,143,139,"0","0",0.542049934296978,0,"0","0",0.773584905660377,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"133","147",1419,243,28,196,408,976,64,37,58,1419,196,408,1092,140,145,"0","0",0.687808315715292,0,"0","0",0.578125,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"134","148",1476,220,32,207,512,913,59,47,58,1476,207,512,1092,154,139,"0","0",0.618563685636856,0,"0","0",0.796610169491525,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"135","149",1307,191,29,158,512,947,55,45,58,1307,158,512,1092,138,148,"0","0",0.724560061208875,0,"0","0",0.818181818181818,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"136","150",1399,179,31,80,414,782,83,44,58,1399,80,414,782,125,139,"0","0",0.558970693352395,0,"0","0",0.530120481927711,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"137","152",1495,215,24,160,522,736,58,34,58,1495,160,522,736,140,118,"0","0",0.492307692307692,0,"0","0",0.586206896551724,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"138","154",1434,196,18,151,560,810,49,37,58,1508,159,589,1092,164,137,"0","0",0.564853556485356,0,"0","0",0.755102040816326,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"139","155",1506,220,34,207,612,875,85,40,58,1515,208,616,1092,167,143,"0","0",0.581009296148738,0,"0","0",0.470588235294118,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"140","156",1375,202,37,120,571,772,72,44,58,1375,120,571,772,132,161,"0","0",0.561454545454545,0,"0","0",0.611111111111111,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"141","157",1331,180,28,108,546,764,55,38,58,1339,109,549,769,176,148,"0","0",0.574004507888805,0,"0","0",0.690909090909091,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"142","158",1309,170,30,82,589,811,74,61,58,1309,82,589,811,167,151,"0","0",0.619556913674561,0,"0","0",0.824324324324324,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"143","159",1404,218,20,139,537,876,82,53,58,1404,139,537,1092,175,127,"0","0",0.623931623931624,0,"0","0",0.646341463414634,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"144","160",1313,191,39,123,550,874,90,65,58,1313,123,550,1092,153,126,"0","0",0.665651180502666,0,"0","0",0.722222222222222,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"145","161",1406,223,28,128,496,828,99,51,58,1424,130,502,1092,185,141,"0","0",0.588904694167852,0,"0","0",0.515151515151515,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"146","162",1360,227,22,145,437,905,73,52,58,1368,146,440,1092,163,157,"0","0",0.665441176470588,0,"0","0",0.712328767123288,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"147","163",1354,226,34,98,491,825,150,60,58,2057.5,150,750,1092,156,142,"0","0",0.60930576070901,0,"0","0",0.4,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"148","164",1411,215,22,146,554,869,151,77,58,1411,146,554,1092,137,186,"0","0",0.615875265768958,0,"0","0",0.509933774834437,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"149","165",1489,218,45,130,582,847,146,88,58,1489,130,582,1092,137,176,"0","0",0.568838146406985,0,"0","0",0.602739726027397,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"150","166",1338,234,27,111,555,896,140,85,58,1338,111,555,1092,139,153,"0","0",0.66965620328849,0,"0","0",0.607142857142857,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"151","167",1359,213,28,126,553,849,72,52,58,1359,126,553,1092,159,197,"0","0",0.624724061810154,0,"0","0",0.722222222222222,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"152","168",1356,242,24,139,541,910,94,76,58,1364,140,544,1092,142,182,"0","0",0.671091445427729,0,"0","0",0.808510638297872,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"153","169",1410,286,24,153,645,839,136,68,58,1419,154,649,1092,117,171,"0","0",0.595035460992908,0,"0","0",0.5,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"154","170",1335,231,28,97,437,859,96,70,58,1352,98,442,1092,153,140,"0","0",0.643445692883895,0,"0","0",0.729166666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"155","172",1376,263,26,162,473,1010,92,55,58,1376,162,473,1092,158,133,"0","0",0.734011627906977,0,"0","0",0.597826086956522,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"156","173",1407,255,30,141,563,906,165,76,58,1407,141,563,1092,138,122,"0","0",0.643923240938166,0,"0","0",0.460606060606061,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"157","174",1391,223,48,138,493,924,126,60,58,1391,138,493,1092,109,121,"0","0",0.664270309130122,0,"0","0",0.476190476190476,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"158","175",1444,239,29,169,560,946,125,48,58,1444,169,560,1092,108,146,"0","0",0.655124653739612,0,"0","0",0.384,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"159","176",1465,281,26,195,536,949,68,44,58,2057.5,277,762,1092,115,121,"0","0",0.64778156996587,0,"0","0",0.647058823529412,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"160","177",1352,236,30,189,585,1050,82,48,58,1521,213,658,1092,113,127,"0","0",0.776627218934911,0,"0","0",0.585365853658537,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"161","178",1514,264,28,197,530,1032,83,43,58,1514,197,530,1092,130,143,"0","0",0.681638044914135,0,"0","0",0.518072289156627,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"162","179",1490,268,37,174,597,1160,108,58,58,1490,174,597,1092,114,136,"0","0",0.778523489932886,0,"0","0",0.537037037037037,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"163","180",1489,297,26,215,548,1062,98,43,58,1489,215,548,1092,91,139,"0","0",0.713230355943586,0,"0","0",0.438775510204082,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"164","181",1481,309,23,197,608,962,148,66,58,1481,197,608,1092,111,122,"0","0",0.649561107359892,0,"0","0",0.445945945945946,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"165","182",1490,274,26,179,595,1010,148,56,59,1490,179,595,1092,129,138,"0","0",0.677852348993289,0,"0","0",0.378378378378378,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"166","183",1432,263,24,174,493,1039,85,46,45,1432,174,493,1092,103,133,"0","0",0.725558659217877,0,"0","0",0.541176470588235,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"167","185",1608,321,31,235,545,933,68,22,49,1608,235,545,1092,121,166,"0","0",0.580223880597015,0,"0","0",0.323529411764706,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"168","186",1503,304,37,178,587,1158,86,32,59,1503,178,587,1092,116,171,"0","0",0.770459081836327,0,"0","0",0.372093023255814,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"169","187",1453,308,37,184,534,1084,92,32,45,1453,184,534,1092,86,170,"0","0",0.746042670337233,0,"0","0",0.347826086956522,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"170","188",1510,312,26,222,526,1169,52,35,52,1510,222,526,1092,99,146,"0","0",0.774172185430464,0,"0","0",0.673076923076923,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"171","189",1478,227,78,31,384,454,208,119.583333333333,58,1748,37,454,537,542,125,"0","0",0.307171853856563,0,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",0,"0","0","1",0
"172","190",1494,248,73,35,444,390,163,165.138888888889,58,1780,42,529,465,326,145,"0","0",0.261044176706827,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"173","191",1320,193,79,14,316,628,118,119.583333333333,58,1538,16,368,732,312,110,"0","0",0.475757575757576,0,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",0,"0","0","0",0
"174","192",1349,163,56,11,354,649,160,188.333333333333,58,1438,12,377,692,285,83,"0","0",0.481097108969607,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"175","194",1353,158,65,22,398,670.74395480899,240,169.444444444444,58,1471,24,433,1092,314,87,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"176","195",1411,164,67,11,394,732.918178428362,153,164.444444444444,58,1504,12,420,1092,284,103,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"177","196",1344,184,55,21,366,669.690154408661,134,136.666666666667,58,1432,22,390,1092,253,103,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"178","197",1243,125,49,11,357,687.604761214243,147,165.555555555556,58,1342,12,386,1092,288,116,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"179","198",1162,138,63,13,437,722.907074625243,178,158.888888888889,58,1222,14,460,1092,405,119,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"180","199",1270,199,67,18,490,701.831066618676,133,103.888888888889,58,1354,19,522,1092,382,111,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"181","200",1328,175,75,20,472,666.528753207676,185,109.444444444444,58,1397,21,497,1092,358,134,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"182","201",1263,190,77,19,482,814,221,118.888888888889,58,1337,20,510,1092,319,132,"0","0",0.644497228820269,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","1","0",0
"183","202",1314,196,79,18,448,914,247,119.583333333333,58,1391,19,474,1092,336,121,"0","0",0.69558599695586,0,"0","0",0.809716599190283,0,0,"0","0",0,"1","0","1","0","0","0","0",0,"0","1","0",0
"184","203",1320,175,68,20,497,805,212,168,58,1389,21,523,1092,353,151,"0","0",0.609848484848485,0,"0","0",0.792452830188679,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"185","204",1328,190,53,15,660,673,246,123.888888888889,58,1397,16,694,708,261,126,"0","0",0.506777108433735,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"186","205",1315,193,66,16,426,568,165,103.888888888889,58,1383,17,448,598,296,146,"0","0",0.431939163498099,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"187","206",1381,202,53,7,527,451,183,83.8888888888889,58,2057.5,9,700,599,252,114,"0","0",0.326574945691528,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"188","207",1438,218,85,36,456,516,86,77.2222222222222,58,1676,42,531,601,249,114,"0","0",0.358831710709319,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"189","208",1748,295,88,53,452,359,125,84,58,2057.5,56,479,380,245,126,"0","0",0.205377574370709,0,"0","0",0.672,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"190","209",1741,259,112,70,434,428,97,75,58,2057.5,74,457,450,236,134,"0","0",0.245835726593912,0,"0","0",0.77319587628866,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"191","210",1781,306,99,103,498,401,139,77,58,2057.5,108,524,422,206,166,"0","0",0.225154407636159,0,"0","0",0.553956834532374,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"192","211",1587,264,66,87,471,451,68,58,58,1691,93,502,481,188,155,"0","0",0.284183994959042,0,"0","0",0.852941176470588,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"193","212",1645,284,66,71,496,372,91,91,58,1753,76,529,396,188,150,"0","0",0.226139817629179,0,"0","0",1,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"194","214",1524,266,82,76,460,489,65,75,58,1603,80,484,514,240,176,"0","0",0.320866141732283,0,"0","0",1.15384615384615,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"195","215",1525,277,62,58,469,445,96,70,58,1615,61,497,471,263,176,"0","0",0.291803278688525,0,"0","0",0.729166666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"196","216",1505,290,80,66,576,504,80,45,58,1583,69,606,530,194,154,"0","0",0.334883720930233,0,"0","0",0.5625,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"197","218",1489,304,70,79,523,579,98,75,58,1566,83,550,609,199,160,"0","0",0.38885157824043,0,"0","0",0.76530612244898,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"198","219",1531,302,65,80,513,610,77,84,58,1611,84,540,642,243,168,"0","0",0.398432397126061,0,"0","0",1.09090909090909,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"199","220",1580,288,73,70,533,555,73,65,58,1662,74,561,584,197,164,"0","0",0.35126582278481,0,"0","0",0.89041095890411,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"200","221",1434,262,69,69,558,597,77,64,58,1538,74,599,640,161,174,"0","0",0.416317991631799,0,"0","0",0.831168831168831,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"201","222",1510,269,63,66,548,673,46,33,58,1609,70,584,717,199,171,"0","0",0.445695364238411,0,"0","0",0.717391304347826,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"202","223",1541,310,54,78,632,598,48,27,58,1642,83,674,637,198,147,"0","0",0.388059701492537,0,"0","0",0.5625,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"203","224",1601,319,70,84,666,668,66,21,58,1706,90,710,712,200,152,"0","0",0.417239225484072,0,"0","0",0.318181818181818,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"204","225",1655,344,46,75,541,536,32,28,58,1741,79,569,564,183,175,"0","0",0.323867069486405,0,"0","0",0.875,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"205","227",1528,255,53,96,588,637,50,40,58,1607,101,619,670,209,151,"0","0",0.416884816753927,0,"0","0",0.8,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"206","228",1497,292,61,124,585,675,54,42,58,1575,130,615,710,166,188,"0","0",0.450901803607214,0,"0","0",0.777777777777778,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"207","229",1515,296,61,96,815,581,53,41,58,1594,101,693.5,611,159,164,"0","0",0.383498349834983,0,"0","0",0.773584905660377,0,0,"0","0",0,"0","0","1","0","0","0","1",0,"0","0","0",0
"208","231",1352,244,38,83,606,689,39,46,58,1441,88,646,734,162,135,"0","0",0.509615384615385,0,"0","0",1.17948717948718,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"209","232",1397,235,47,76,559,635,46,35,58,1470,80,588,668,180,149,"0","0",0.454545454545455,0,"0","0",0.760869565217391,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"210","233",1397,231,40,68,536,595,27,33,58,1499,73,575,638,153,132,"0","0",0.425912670007158,0,"0","0",1.22222222222222,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"211","234",1420,231,48,88,489,750,24,37,58,1494,93,514,789,167,165,"0","0",0.528169014084507,0,"0","0",1.54166666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"212","235",1302,199,55,95,613,698,73,52,58,1370,100,645,734,141,178,"0","0",0.536098310291859,0,"0","0",0.712328767123288,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"213","236",1523,266,66,67,612,606,67,47,58,1613,71,648,642,178,201,"0","0",0.397898883782009,0,"0","0",0.701492537313433,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"214","237",1369,224,32,123,664,736,40,41,58,1440,129,698,774,174,162,"0","0",0.537618699780862,0,"0","0",1.025,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"215","238",1335,247,45,112,726,783,41,42,58,1404,118,764,1092,206,163,"0","0",0.586516853932584,0,"0","0",1.02439024390244,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"216","239",1355,235,49,90,548,729,37,40,58,1425,95,576,767,180,188,"0","0",0.538007380073801,0,"0","0",1.08108108108108,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"217","240",1410,237,48,86,568,757,32,36,58,1483,90,598,796,163,185,"0","0",0.536879432624114,0,"0","0",1.125,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"218","242",1377,205,52,55,492,667,32,33,58,1449,58,518,702,155,160,"0","0",0.484386347131445,0,"0","0",1.03125,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"219","243",1329,186,41,57,589,781,36,48,58,1398,60,620,1092,170,167,"0","0",0.587659894657637,0,"0","0",1.33333333333333,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"220","244",1307,208,36,96,592,763,41,44,58,1375,101,623,803,140,149,"0","0",0.583779648048967,0,"0","0",1.07317073170732,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"221","245",1413,204,42,93,537,745,61,37,58,1506,99,572,794,116,169,"0","0",0.527246992215145,0,"0","0",0.60655737704918,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"222","246",1306,206,20,114,511,774,35,37,58,1383,121,541,1092,121,168,"0","0",0.592649310872894,0,"0","0",1.05714285714286,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"223","247",1304,191,24,115,564,726,38,25,58,1372,121,593,764,155,171,"0","0",0.556748466257669,0,"0","0",0.657894736842105,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"224","248",1375,217,35,129,627,843,39,25,58,1446,136,660,1092,113,181,"0","0",0.613090909090909,0,"0","0",0.641025641025641,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"225","249",1393,227,36,149,581,902,39,30,58,1393,149,581,1092,126,173,"0","0",0.647523330940416,0,"0","0",0.769230769230769,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"226","250",1363,225,34,156,516,931,45,32,58,1363,156,516,1092,122,152,"0","0",0.683052090975789,0,"0","0",0.711111111111111,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"227","251",1359,207,32,146,469,940,97,34,58,1359,146,469,1092,99,157,"0","0",0.69168506254599,0,"0","0",0.350515463917526,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"228","252",1357,229,20,162,537,1019,78,38,58,1357,162,537,1092,95,159,"0","0",0.750921149594694,0,"0","0",0.487179487179487,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"229","253",1299,227,38,125,529,907,67,31,58,1299,125,529,1092,126,152,"0","0",0.698229407236336,0,"0","0",0.462686567164179,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"230","254",1444,246,35,177,520,938,56,44,58,1462,179,527,1092,116,144,"0","0",0.649584487534626,0,"0","0",0.785714285714286,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"231","255",1320,216,44,139,534,1008,54,37,58,1328,140,537,1092,125,145,"0","0",0.763636363636364,0,"0","0",0.685185185185185,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"232","256",1187,215,28,133,570,1019,78,32,58,1187,133,570,1092,120,131,"0","0",0.858466722830665,0,"0","0",0.41025641025641,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"233","257",1465,234,29,175,634,806,82,45,58,1465,175,634,806,101,145,"0","0",0.550170648464164,0,"0","0",0.548780487804878,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"234","258",1424,213,25,179,717,952,84,39,58,1424,179,717,1092,117,148,"0","0",0.668539325842697,0,"0","0",0.464285714285714,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"235","259",1417,212,26,162,689,865,68,39,58,1453,166,706,1092,115,152,"0","0",0.610444601270289,0,"0","0",0.573529411764706,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"236","260",1213,203,31,105,533,984,82,43,58,1276,110,561,1092,105,158,"0","0",0.81121187139324,0,"0","0",0.524390243902439,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"237","261",1474,229,48,119,648,752,146,64,58,1474,119,648,752,119,184,"0","0",0.510176390773406,0,"0","0",0.438356164383562,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"238","262",1418,226,27,116,509,770,145,58,58,1418,116,509,770,128,174,"0","0",0.543018335684062,0,"0","0",0.4,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"239","263",1408,228,34,126,591,850,106,56,58,1435,128,602,1092,109,178,"0","0",0.603693181818182,0,"0","0",0.528301886792453,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"240","264",1326,213,28,119,519,883,150,61,58,1326,119,519,1092,118,157,"0","0",0.665912518853695,0,"0","0",0.406666666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"241","265",1442,232,25,149,563,951,91,51,58,1451,150,566,1092,107,190,"0","0",0.659500693481276,0,"0","0",0.56043956043956,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"242","266",1406,250,19,155,555,869,75,61,58,1415,156,558,1092,111,167,"0","0",0.618065433854908,0,"0","0",0.813333333333333,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"243","267",1427,263,24,184,619,863,101,50,58,1454,187,631,1092,127,164,"0","0",0.604765241765942,0,"0","0",0.495049504950495,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"244","268",1523,258,29,156,587,766,111,38,58,1523,156,587,766,95,178,"0","0",0.50295469468155,0,"0","0",0.342342342342342,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"245","269",1362,255,17,136,623,700,63,52,58,2057.5,210,693.5,1092,105,176,"0","0",0.513950073421439,0,"0","0",0.825396825396825,0,0,"0","0",0,"0","0","1","1","0","0","1",0,"0","1","0",0
"246","270",1478,259,27,179,634,796,49,38,58,1478,179,634,796,101,140,"0","0",0.538565629228687,0,"0","0",0.775510204081633,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"247","271",1492,283,27,168,601,800,61,33,58,1492,168,601,800,121,159,"0","0",0.536193029490617,0,"0","0",0.540983606557377,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
